263689.000,2268,0,GPS time,0.000000010215
263690.000,2268,0,GPS time,0.000000011098
263691.000,2268,0,GPS time,-0.000000004522
263692.000,2268,0,GPS time,0.000000001066
263693.000,2268,0,GPS time,0.000000004500
263694.000,2268,0,GPS time,0.000000005081
263695.000,2268,0,GPS time,0.000000001705
263696.000,2268,0,GPS time,-0.000000003938
263697.000,2268,0,GPS time,-0.000000015929
263698.000,2268,0,GPS time,0.000000006170
263699.000,2268,0,GPS time,-0.000000006461
263700.000,2268,0,GPS time,-0.000000004236
263701.000,2268,0,GPS time,-0.000000004852
263702.000,2268,0,GPS time,0.000000009767
263703.000,2268,0,GPS time,-0.000000014069
263704.000,2268,0,GPS time,-0.000000006318
263705.000,2268,0,GPS time,0.000000008085
263706.000,2268,0,GPS time,0.000000000423
263707.000,2268,0,GPS time,0.000000000403
263708.000,2268,0,GPS time,-0.000000002731
263709.000,2268,0,GPS time,-0.000000007815
263710.000,2268,0,GPS time,-0.000000013336
263711.000,2268,0,GPS time,0.000000009733
263712.000,2268,0,GPS time,-0.000000002219
263713.000,2268,0,GPS time,0.000000015174
263714.000,2268,0,GPS time,-0.000000003705
263715.000,2268,0,GPS time,0.000000009410
263716.000,2268,0,GPS time,-0.000000012962
263717.000,2268,0,GPS time,-0.000000004503
263718.000,2268,0,GPS time,0.000000001657
263719.000,2268,0,GPS time,0.000000004527
263720.000,2268,0,GPS time,0.000000004837
263721.000,2268,0,GPS time,0.000000005205
263722.000,2268,0,GPS time,-0.000000008342
263723.000,2268,0,GPS time,-0.000000005876
263724.000,2268,0,GPS time,-0.000000014006
263725.000,2268,0,GPS time,0.000000005484
263726.000,2268,0,GPS time,-0.000000005083
263727.000,2268,0,GPS time,0.000000014211
263728.000,2268,0,GPS time,-0.000000016472
263729.000,2268,0,GPS time,0.000000008783
263730.000,2268,0,GPS time,-0.000000015238
263731.000,2268,0,GPS time,-0.000000009011
263732.000,2268,0,GPS time,-0.000000004705
263733.000,2268,0,GPS time,-0.000000003135
263734.000,2268,0,GPS time,-0.000000004591
263735.000,2268,0,GPS time,0.000000007614
263736.000,2268,0,GPS time,-0.000000013848
263737.000,2268,0,GPS time,0.000000012441
263738.000,2268,0,GPS time,0.000000005369
263739.000,2268,0,GPS time,-0.000000009913
263740.000,2268,0,GPS time,-0.000000000983
263741.000,2268,0,GPS time,-0.000000008698
263742.000,2268,0,GPS time,0.000000011332
263743.000,2268,0,GPS time,-0.000000004766
263744.000,2268,0,GPS time,-0.000000010908
263745.000,2268,0,GPS time,-0.000000014106
263746.000,2268,0,GPS time,-0.000000007814
263747.000,2268,0,GPS time,-0.000000001832
263748.000,2268,0,GPS time,-0.000000003377
263749.000,2268,0,GPS time,-0.000000007329
263750.000,2268,0,GPS time,-0.000000014409
263751.000,2268,0,GPS time,0.000000009940
263752.000,2268,0,GPS time,-0.000000007039
263753.000,2268,0,GPS time,0.000000008140
263754.000,2268,0,GPS time,-0.000000013740
263755.000,2268,0,GPS time,-0.000000006129
263756.000,2268,0,GPS time,-0.000000001893
263757.000,2268,0,GPS time,-0.000000001033
263758.000,2268,0,GPS time,-0.000000004015
263759.000,2268,0,GPS time,-0.000000011742
263760.000,2268,0,GPS time,0.000000014236
263761.000,2268,0,GPS time,0.000000012512
263762.000,2268,0,GPS time,-0.000000016295
263763.000,2268,0,GPS time,-0.000000004410
263764.000,2268,0,GPS time,0.000000004219
263765.000,2268,0,GPS time,0.000000010043
263766.000,2268,0,GPS time,0.000000011741
263767.000,2268,0,GPS time,0.000000009682
263768.000,2268,0,GPS time,0.000000004777
263769.000,2268,0,GPS time,-0.000000004118
263770.000,2268,0,GPS time,0.000000015401
263771.000,2268,0,GPS time,0.000000008188
263772.000,2268,0,GPS time,0.000000011241
263773.000,2268,0,GPS time,-0.000000012643
263774.000,2268,0,GPS time,-0.000000006533
263775.000,2268,0,GPS time,-0.000000004556
263776.000,2268,0,GPS time,0.000000013010
263777.000,2268,0,GPS time,-0.000000009238
263778.000,2268,0,GPS time,0.000000014962
263779.000,2268,0,GPS time,0.000000002060
263780.000,2268,0,GPS time,-0.000000013542
